,tweet,category
8969,everybodyhatesx bitch shut focu l tomar,Offensive
8970,long right browni one chrisloesch special eyeonpolit,Offensive
8971,want pussi ezraxdavi bad,Offensive
8972,bitch faghettio basic thirsti,Offensive
8973,ho fifacom perfectli leg outstand defend wa tackl hi pepe nd becaus accur job,Offensive
8974,think niggah speak bout day follownova wa person realli lol one yooo onli,Offensive
8975,peac hav ok bitch frankthefob fight u love get game superior gun probabl,Offensive
8976,write bitch aoa fabianml back lol,Offensive
8977,bitch fabianml lol,Offensive
8978,life bitch anymor fabianml lol im,Offensive
8979,bitch see today faisalnizam emoji basic freakin cant im khay,Offensive
8980,ha tell true whi redskin fapplebe mom thi footbal shit texa dude hype tri friend,Offensive
8981,celebr becuz drream fardousaa hi faggot man bday,Offensive
8982,pussi fatassme,Offensive
8983,like live kind sinc dump well cheaper fattyytooraw ghetto move ontario,Offensive
8984,tho kmichel ya pussi fazeybabi k vouch souljaboy,Offensive
8985,commun ani year terror black time spent u polic wit ghetto commit femshaveballz signific,Offensive
8986,blow bout see yall world nicca fool wait thi shit detroit lol cant fenkellpayrol,Offensive
8987,quit fernandezic pussi,Offensive
8988,feyenodi ben zo hoe mag ieder vrijheid denkt mij wilt meningsuit je erg namelijk zijn ja voor noemen wel van zaken,Offensive
8989,fightnightx ha nmf4life sinc khan noth l face trash hi garcia,Offensive
8990,think even fightsonvin bitch dont wit playin,Offensive
8991,make text hoe chanelisabeth screenshot dont put fit4lifemik,Offensive
8992,fixitjesusx hoe,Offensive
8993,destroy therealyoungzel fixupmayt bitch thi dawg divamonroe2uho im,Offensive
8994,nexsmitski like call say stop im aboutstraf hoe ive flawlessdv also,Offensive
8995,bitch flawlessdv dont smh,Offensive
8996,run mutt adopt cours fletchermassi go rev rcb05 style dog telcoag back necessit would,Offensive
8997,call crash flightyung hoe dummi,Offensive
8998,make shit pom floraleleph yeahhhh,Offensive
8999,know let kill lordwillin hope flow935 soca hurrican sunday trash yll want ju,Offensive
9000,bitch flyguychanz tell lol,Offensive
9001,didnt flyoutchas bitch find could lmfaoooo haroldmajor hi much chang,Offensive
9002,stop g francoiskilljoy bitch make aint hatin caus happi toddler size em,Offensive
9003,frankiejgrand bitch queer ew thirsti white,Offensive
9004,frankiejgrand faggot white gtfo omg,Offensive
9005,white ugli frankiejgrand bitch,Offensive
9006,bitch dont lol frankiee559 man,Offensive
9007,dumb crybabi pussi doublegunschip fredbrooklyn great,Offensive
9008,fredrpvasquez bitch year last team wa damn johnson eddi,Offensive
9009,like cri moan complain alway bitch jeezi caus old lol freddiegibb broke,Offensive
9010,say know key chick wolv low bitch aint twitter mane dawg freeblazegawd lmsoooo cant got,Offensive
9011,negro never twitter learn fromtheshwa get lame internet use ye,Offensive
9012,seen lox sum see mook tryin fruiam n im,Offensive
9013,hahahaha wigger youza fuck fuckboirik,Offensive
9014,fuckkennyj trash,Offensive
9015,mrmooncricket theharris338 fuckthemallcop bitch punk u smdh jimtalbot1963 uncleunco fuck bobbybotsod aid,Offensive
9016,knowledg see progress hoe fucktravonn ahh still im rook,Offensive
9017,fugazi3011 beaner leav retard,Offensive
9018,even skin fukkntyl aint lmao light nigga color im,Offensive
9019,yo fukkntyl bitch shut cloth u nigga,Offensive
9020,peckerwood fulfshawnfulf,Offensive
9021,gotta unless even nohomo furrystoat see sexual record everi bird dog dont care,Offensive
9022,like day hoe suck mexican fusionrock dem jumabr 5 dolla,Offensive
9023,bout bitch wa fvckmike smack,Offensive
9024,like gonna bitch thi wa fvckmike realli penni bro stood give,Offensive
9025,fzrodl bitch except wa gilda radner funni,Offensive
9026,flyersfan bitch vikkifusco still g27statu,Offensive
9027,stop bitch g27statu,Offensive
9028,stop wib gbleighton drink bitch stall advic 94 get rememb,Offensive
9029,talk bitch ur one gduenez,Offensive
9030,everyday bitch ggchanel yeah jigsawfac fuck b jesjosi,Offensive
9031,gmanistb dumb bitch thank,Offensive
9032,goosemon420 bitch lol,Offensive
9033,goosemon420 bitch wassuo naa lol serio,Offensive
9034,clingersevolv uswa nicegivingsmart gopblackchick meanunexceptionalbitt said full thought barrackobama ppli,Offensive
9035,gbabyrachi dnt bout nicca art kno finessin da,Offensive
9036,stephyrae7 hoe rikkilove ramonapilar whatev deliaparedez gabbi gabrielaangela4 theonemissluu,Offensive
9037,gonna play heyyyyyyyyyyy watch fag garner412 boy,Offensive
9038,say boo monkey hope genetnbarockbox jigga 10 silli old year anoth man surviv,Offensive
9039,yo mind kany way kim bitch earth rose colder doe genuinelyot problem give wiz,Offensive
9040,neighborhood jewish latino ruin color dont wipe gertrudelaru move,Offensive
9041,ya hear hoe getemcraig,Offensive
9042,sleep hoe getemcraig wa,Offensive
9043,lol hoe getemcraig morn,Offensive
9044,let naw see hoe keisha got getemcraig,Offensive
9045,owe wanna hyu hoe shit dont hear two getemcraig,Offensive
9046,ffffffffffffuck rebellion bitch baratheon gethenian,Offensive
9047,comin gforgent happen bitch thru,Offensive
9048,oh bitch son sneaki giantraiderk,Offensive
9049,jessi bitch wa love anyway still ginamariez,Offensive
9050,nite let bring need den week ta magnum da color 2 wit enjoy man gingerdemo,Offensive
9051,woman like black shit enough get big da babi gingerdemo dem dat piec eggplant,Offensive
9052,lock key semen wrap daddi protect 2x dem jcapswgr color gingerdemo dare babi sayin got da boy,Offensive
9053,negro mjkeenan mean doe da n gingerdemo,Offensive
9054,dese bitch shot nigga n girlthatsvont,Offensive
9055,yo nahh life 8 pissinindabedassboy drink bitch water nigga dont lol ole put cant girlthatsvont,Offensive
9056,bitch ainn girlthatsvont,Offensive
9057,bitch shut girlthatsvont,Offensive
9058,glitteredinpink dont hoe tweet,Offensive
9059,tonydenni ninathegoat bitch glodupshawdi basic lilthickgawdess manonthemoon yungrap expect comeback childishcudl,Offensive
9060,miss bitch gloryyyy18 brooooo,Offensive
9061,bunch guy hope sopa get attack faggot godaddi snake support dirti,Offensive
9062,xavier gohardbrown bitch yourdaddy9,Offensive
9063,bitch egg gociveix spam,Offensive
9064,church someth religi godlovesbieb go bullshit fag one pray care,Offensive
9065,want eat pussi godbodyream,Offensive
9066,goldglovetv pussi doe cat fuck neither,Offensive
9067,gonna told chop dick hoe wa baltimor goldiemack,Offensive
9068,season thristi side gonewithkalijah see 1st diff hoe elijah walgreen hair dye watch want bc use,Offensive
9069,yo itsdesha mf mention bitch trippin get u b gorgeouscamri tht man,Offensive
9070,ima bitch see ight u gorgeouscamri,Offensive
9071,say come bitch record gorgeousera,Offensive
9072,chicken gorillaleo ho fuck sandwich,Offensive
9073,rest kourt idiot bitch except gossipcop slutti,Offensive
9074,pull let ha fend ho manpow week r themselv u attent wast ferguson govjaynixon,Offensive
9075,wanna borrow haha hoe got grandehead bootleg,Offensive
9076,biiiiitch iight perfect hoe look haha grandehead,Offensive
9077,woman like quick sex relationship hoe get graysekelli feel wont,Offensive
9078,call im hoe hahahaha get bc greatwhite12 tool funni,Offensive
9079,gregg greghillwaaf cracker soo put,Offensive
9080,gregybal pussi asian,Offensive
9081,kill straight bitch wyattnuckel vibe dont cali kush im grizzboadam,Offensive
9082,follow fart friday bitch make deni pussi fight wyattnuckel doin charg im plan grizzboadam,Offensive
9083,didnt show pussi wyattnuckel bruh fuck grizzboadam,Offensive
9084,haha calm wyattnuckel ight yoself nig grizzboadam,Offensive
9085,thi wyattnuckel ight friday nig grizzboadam,Offensive
9086,like burg bitch c thi wyattnuckel mall gettin fuck friday whip grizzboadam,Offensive
9087,like start queer shit block nigga fuck tri white becaus grizzboadam,Offensive
9088,ha queer haha schedul ight nigga hi fuck clear grizzboadam,Offensive
9089,tonight burg bitch c mall ight nigga 900 grizzboadam,Offensive
9090,roid rage faggot much grizzboadam,Offensive
9091,cri bitch whi back babi grizzboadam,Offensive
9092,groovyear hoe wait straight,Offensive
9093,kill bitch work growword goin nigga vibe quit tryin broke,Offensive
9094,gutssidi bitch yeah quit edit,Offensive
9095,gutssidi bitch first get roast devil,Offensive
9096,gutierrezalf legit retard,Offensive
9097,call multipl class guz1012 bitch aint teacher twitter realli ive rare dont also,Offensive
9098,gwendolync28 thank nig,Offensive
9099,hal3ygang catchup like falicia bitch alway beggin microwav shit bye wa mufucka dirti,Offensive
9100,sorryimalex told real whi hauntingilinski trash lie bc taylorcaniff would,Offensive
9101,think actual punch potato sorryimalex bitch lil hauntingilinski cant hell,Offensive
9102,yall pussi sodmgpcook boa hbmostdop,Offensive
9103,wanna terranc hoe lov3tadaisha one hogannohulk,Offensive
9104,bitch smoke homelessbitch,Offensive
9105,bitch redskin httrdcrise fuck,Offensive
9106,kareem come tell respect retir show pussi shit get jackson htownrac,Offensive
9107,jewjitsugrl sick muzzi joedouglas1 darknight420 trash blackorchidm16 halawa0402 httptcokqrmhszmpj,Offensive
9108,bbi tight moan halfbakdkitten finger slowli youll ur ill pussi name,Offensive
9109,bitch perfect huntermoor u haliemaranda,Offensive
9110,halleybrenks3 interest hick,Offensive
9111,lmaoooo toaster bitch rock prolli hansolosson bruh realli hi face got man 0,Offensive
9112,trash harleyyyquinn,Offensive
9113,denkt kompa ben vraag svenhij morel hoe beter wltrrr kleurenblind svenstweet van werkt ik het harrydillema kleur lichter,Offensive
9114,differ 911 bitch wa joke laugh big harrysboyloui curvem,Offensive
9115,word sly309 nigger harveylevintmz want got americathey,Offensive
9116,pull bitch k son sal 2 tryin harveylevintmz ferderlinelazi,Offensive
9117,away walk hazeleyedbarbi pussi,Offensive
9118,say twat hearttbreakerr u neverreggi capitalscreezi,Offensive
9119,know heatherelisep talk trash ole especi plu miss,Offensive
9120,flight price heatherpool bitch direct go enough done layov fli,Offensive
9121,call heavensway ill time last 2nd ever faggot,Offensive
9122,retard smh u heelsoversneak lol,Offensive
9123,let cri heilsidi alreadi befor thi devilgrimz sleep faggot,Offensive
9124,dyldobaggenss heilsidi whatta doin fag,Offensive
9125,oreo heilsidi thad name hi castl,Offensive
9126,mao sion heilsidi veri pre6 post6 tank imo noth hi special pretti faggot meh still gank,Offensive
9127,good heilsidi hmu bitch go,Offensive
9128,retweet bitch whi hendrixoxo thi fav,Offensive
9129,answer hoe hendrixoxo question wtf,Offensive
9130,dumbass like corpor idiot steveworks4y herfarm shill low redneck vote believ thedemocrat info dummi,Offensive
9131,countri teabagg move herfarm,Offensive
9132,ha heeb clue hermannyrblog,Offensive
9133,pussi hiphopfeeen wolf old,Offensive
9134,tho bitch highofftatianna aint shit peep lil lol fuck w wassup,Offensive
9135,bitch highwayy17,Offensive
9136,call like yo hilareejay hate creepi bitch aint daddi dada doll im,Offensive
9137,hilareejay find twitter hoe lemm beefin,Offensive
9138,hillgasm bitch need crutch,Offensive
9139,watermelon ur headstand pussi eat poppin hippieproblemz,Offensive
9140,bitch na school hipsterbreeez young got,Offensive
9141,chink god hollowdadonlom httptcobi6fgp5vgo damn,Offensive
9142,word dumb hoe school hollygroveshawn flow,Offensive
9143,g even homohulk told bitch wa mad,Offensive
9144,honchopikaso bitch thi soon im tryna,Offensive
9145,throw pokemon equival play well new honeysuckletav type fairi troll canon,Offensive
9146,everyday like gotta gaywhat hopemcclintock swore way couldv day hoe wa next 2 ago babi sayin im ju,Offensive
9147,yo naw bitch toe horsepowerwil tip floor nigga got wooden,Offensive
9148,saambrown hoskinsty96 retard,Offensive
9149,tranni hoskinsty96 fuck dammit one im onli,Offensive
9150,pussi quit houdiniofcod fuck send challeng,Offensive
9151,later reach meet charli around housecracka crist,Offensive
9152,hovaa niggerfood niggerperson nigger,Offensive
9153,hovaa cracker,Offensive
9154,say never even ok whitey seen hovaa prolli u ever shaft wat,Offensive
9155,logic veri hovaa bitch love face toilet becaus use,Offensive
9156,hovaa yellow spot,Offensive
9157,hozay hand bitch shut sell light flower chang,Offensive
9158,beaner ship im shit dont 2 back give american huffingtonpost,Offensive
9159,like monkey ani look littl porch huffingtonpost,Offensive
9160,die cunt littl care huffingtonpost,Offensive
9161,sick shoot bitch whore dont huffingtonpost,Offensive
9162,like hurt hughspliffn hoe,Offensive
9163,bossbitchdaphn bitch account hunglikerobbi taytuckfuck,Offensive
9164,mind crazi bitch emmadiabet beyonc open hunglikerobbi,Offensive
9165,busi dumb triple6em96 bitch bbluedreamm nice shit hoe wa nose eat trash put hunglikerobbi white,Offensive
9166,tryna let hella triple6em96 bbluedreamm pregnant hoe silli hormon ignor fuck peopl hunglikerobbi brush,Offensive
9167,juvi bitch gay made wa white hunglikerobbi tan,Offensive
9168,like bitch look huntermoor dangitstiff spongebob,Offensive
9169,beat pussi huntermoor shelbi shelbyritn,Offensive
9170,bitch lie huntermoor,Offensive
9171,relax bitch drunk huntermoor eat use,Offensive
9172,finger slowli pussi huntermoor circular motion,Offensive
9173,finger pussi huntermoor throb,Offensive
9174,cum throb wet finger slowli ur pussi huntermoor,Offensive
9175,throb slowli pussi huntermoor fuck,Offensive
9176,huge wet ur pussi huntermoor cock fuck,Offensive
9177,sick bitch huntermoor fuckin yeah hell,Offensive
9178,follow ach ur pussi huntermoor bae,Offensive
9179,huntermoor nigger,Offensive
9180,bitch ratchet huntermoor onli would,Offensive
9181,doe juici pussi huntermoor,Offensive
9182,like god bitch nice steezeyflow look hunturpl damn ear eleph,Offensive
9183,bitch anymor hype deliv im boy,Offensive
9184,16 sinc aint pussi wa i12s coochi,Offensive
9185,bitch im dick beauti look chillbr0chil fuck iamhick3i,Offensive
9186,know like bitch look plea iamkingrico nigga dont fuck want fight,Offensive
9187,never guy chick ride ask bitch iamkingrico trashass get id nah use troubl,Offensive
9188,ho iampikey well doe thank di,Offensive
9189,sold bout bitch talk son befor freeblizzicbc bought get icbcworld214 em,Offensive
9190,hoe icbcworld214,Offensive
9191,fugli even acknowledg bitch lmao wa iggyazalea nasti joke happi uncl snoop,Offensive
9192,ihop pussi fuck,Offensive
9193,diamond bout talk ani show aint get dem color da radio stolen ihatestevens,Offensive
9194,beat mayb time sinatraa better lmao everi ihuntgoblin faggot im,Offensive
9195,mani bitch ya need jebidiah jquiiin name chang gon iideaiid,Offensive
9196,iijeriichoii bitch worth wa charact 52 nah,Offensive
9197,niiiieeegggaaa pop trunk bitch bruhhh joke dont im iixixiii,Offensive
9198,bitch iiiirb,Offensive
9199,ilikecats74 becaus bitch ratchetest sizzurp yopapichulo brandonernandez bootyacid,Offensive
9200,ilikecats74 stank right ya pussi realiz sizzurp yopapichulo brandonernandez bootyacid,Offensive
9201,good pussi birthday happi one imthatguydhuck,Offensive
9202,ahhh jonathanscott bitch stupid ismashedyogurl,Offensive
9203,save se bitch new yous love lmfao caus one ispeakespin,Offensive
9204,itsmakepeac ima demz bout find donno get gurll ghetto white iz,Offensive
9205,fat grammar ok fix bitch preciou u lookin big back iwanthisheart barnyard still,Offensive
9206,sex like awe smell igoton monkey boy,Offensive
9207,igoton hoe,Offensive
9208,like look bird igoton flappi,Offensive
9209,must think thong like geyser mind squirt make bump pussi ill iamenidcoleslaw eat,Offensive
